DEB         DTCR        0x000   4   rw
DEB         CECFR1      0x004   4   rw
DEB         CECFR2      0x008   4   rw
DEB         SR1         0x00C   4   r
DEB         SR2         0x010   4   r
DEB         DDTC0       0x014   4   r
DEB         DDTC1       0x018   4   r
DEB         CECR10      0x01C   4   r
DEB         CECR11      0x020   4   r
DEB         CECR20      0x024   4   r
DEB         CECR21      0x028   4   r

IPC         C0PTR       0x000   4   rw
IPC         INTR        0x004   4   rw
IPC         STAT_STOP   0x008   4   rw
IPC         START       0x00C   4   rw
IPC         EVTERR      0x010   4   r
IPC         INTRMASK    0x014   4   rw
IPC         PSW         0x018   4   r
IPC         EVTERRDBG   0x018   4   r

LEM         CNTRL       0x000   2   rw
LEM         STATUS      0x002   2   r
LEM         DATA0       0x004   2   rw
LEM         DATA1       0x006   2   rw
LEM         DATA2       0x008   2   rw
LEM         DATA3       0x00A   2   rw
LEM         DATA4       0x00C   2   rw
LEM         DATA5       0x00E   2   rw
LEM         DATA6       0x010   2   rw
LEM         DATA7       0x012   2   rw
LEM         DATA8       0x014   2   rw
LEM         DATA9       0x016   2   rw
LEM         DATA10      0x018   2   rw
LEM         DATA11      0x01A   2   rw
LEM         DATA12      0x01C   2   rw
LEM         DATA13      0x01E   2   rw
LEM         DATA14      0x020   2   rw
LEM         DATA15      0x022   2   rw

GPIF        BCBRA       0xFC4   2   rw
GPIF        BCARA       0xFC6   2   rw
GPIF        TCRA        0xFC8   2   rw
GPIF        TCLR        0xFCA   2   rw
GPIF        CRAA        0xFCC   2   rw
GPIF        CRBA        0xFCE   2   rw
GPIF        CRCA        0xFD0   2   rw
GPIF        SSISR       0xFD2   2   rw
GPIF        RXA         0xFD4   2   rw
GPIF        TSRA        0xFD6   2   rw
GPIF        TXA         0xFD8   2   rw
GPIF        PDRA        0xFDA   2   rw
GPIF        PRRA        0xFDC   2   rw
GPIF        PCRA        0xFDE   2   rw

QPIC1       ELIPA       0x000   4   rw
QPIC1       ELIPB       0x008   4   rw
QPIC1       ELIPC       0x010   4   rw
QPIC1       ELIPD       0x018   4   rw
QPIC1       ELIPE       0x020   4   rw
QPIC1       ELIPF       0x028   4   rw
QPIC1       IPRA        0x030   4   rw
QPIC1       IPRB        0x038   4   rw
QPIC1       QPICRSR     0x040   4   rw

QPIC2       ELIPA       0x000   4   rw
QPIC2       ELIPB       0x008   4   rw
QPIC2       ELIPC       0x010   4   rw
QPIC2       ELIPD       0x018   4   rw
QPIC2       ELIPE       0x020   4   rw
QPIC2       ELIPF       0x028   4   rw
QPIC2       IPRA        0x030   4   rw
QPIC2       IPRB        0x038   4   rw
QPIC2       QPICRSR     0x040   4   rw

QPIC3       ELIPA       0x000   4   rw
QPIC3       ELIPB       0x008   4   rw
QPIC3       ELIPC       0x010   4   rw
QPIC3       ELIPD       0x018   4   rw
QPIC3       ELIPE       0x020   4   rw
QPIC3       ELIPF       0x028   4   rw
QPIC3       IPRA        0x030   4   rw
QPIC3       IPRB        0x038   4   rw
QPIC3       QPICRSR     0x040   4   rw

